,Text,Lemma,POS,Tag,Dependency,Alphabetical,Stopword
575,venture,venture,NOUN,NN,compound,True,False
576,customers,customer,NOUN,NNS,compound,True,False
577,suppliers,supplier,NOUN,NNS,conj,True,False
578,workforces,workforce,NOUN,NNS,conj,True,False
579,spread,spread,VERB,VBD,ccomp,True,False
580,result,result,VERB,VBP,relcl,True,False
581,reassign,reassign,VERB,VB,xcomp,True,False
582,modify,modify,VERB,VB,conj,True,False
583,budgets,budget,NOUN,NNS,dobj,True,False
584,commitments,commitment,NOUN,NNS,dobj,True,False
585,others,other,NOUN,NNS,pobj,True,True
586,interact,interact,VERB,VB,acl,True,False
587,regulators,regulator,NOUN,NNS,pobj,True,False
588,accounting,accounting,NOUN,NN,nmod,True,False
589,law,law,NOUN,NN,conj,True,False
590,requirements,requirement,NOUN,NNS,compound,True,False
591,keeping,keep,VERB,VBG,pcomp,True,False
592,code,code,NOUN,NN,pobj,True,False
593,ethics,ethic,NOUN,NNS,pobj,True,False
594,conduct,conduct,VERB,VB,conj,True,False
595,honesty,honesty,NOUN,NN,compound,True,False
596,realism,realism,NOUN,NN,compound,True,False
597,professionalism,professionalism,NOUN,NN,dobj,True,False
598,dealing,dealing,NOUN,NN,conj,True,False
599,ts,ts,NOUN,NN,npadvmod,True,False
600,consultation,consultation,NOUN,NN,conj,True,False
601,enables,enable,VERB,VBZ,ccomp,True,False
602,agreement,agreement,NOUN,NN,dobj,True,False
603,inss,ins,NOUN,NNS,compound,True,False
604,uences,uence,NOUN,NNS,pobj,True,False
605,sophistication,sophistication,NOUN,NN,pobj,True,False
606,proportion,proportion,NOUN,NN,pobj,True,False
607,outcome,outcome,NOUN,NN,pobj,True,False
608,customer,customer,NOUN,NN,pobj,True,False
609,attention,attention,NOUN,NN,conj,True,False
610,term,term,NOUN,NN,nmod,True,False
611,background,background,NOUN,NN,pobj,True,False
612,deadline,deadline,NOUN,NN,pobj,True,False
613,scaled,scale,VERB,VBN,relcl,True,False
614,determine,determine,VERB,VB,advcl,True,False
615,made,make,VERB,VBN,acl,True,True
616,remain,remain,VERB,VBP,ccomp,True,False
617,criteria,criterion,NOUN,NNS,pobj,True,False
618,listed,list,VERB,VBN,ccomp,True,False
619,chapters,chapter,NOUN,NNS,pobj,True,False
620,return,return,NOUN,NN,dobj,True,False
621,investment,investment,NOUN,NN,pobj,True,False
622,hinder,hinder,VERB,VBP,relcl,True,False
623,reduce,reduce,VERB,VB,conj,True,False
624,effectiveness,effectiveness,NOUN,NN,dobj,True,False
625,decision,decision,NOUN,NN,conj,True,False
626,established,establish,VERB,VBN,conj,True,False
627,goals,goal,NOUN,NNS,pobj,True,False
628,values,value,NOUN,NNS,conj,True,False
629,disciplines,discipline,NOUN,NNS,pobj,True,False
630,handling,handle,VERB,VBG,advcl,True,False
631,approval,approval,NOUN,NN,dobj,True,False
632,levels,level,NOUN,NNS,pobj,True,False
633,manager,manager,NOUN,NN,compound,True,False
634,effort,effort,NOUN,NN,pobj,True,False
635,scale,scale,NOUN,NN,dobj,True,False
636,integration,integration,NOUN,NN,conj,True,False
637,exist,exist,VERB,VB,conj,True,False
638,vacuum,vacuum,NOUN,NN,pobj,True,False
639,isolated,isolate,VERB,VBN,acl,True,False
640,illustrated,illustrate,VERB,VBN,conj,True,False
641,according,accord,VERB,VBG,prep,True,False
642,performing,perform,VERB,VBG,conj,True,False
643,introduces,introduce,VERB,VBZ,advcl,True,False
644,ideas,idea,NOUN,NNS,dobj,True,False
645,understand,understand,VERB,VB,xcomp,True,False
646,terminology,terminology,NOUN,NN,nsubj,True,False
647,differ,differ,VERB,VB,advcl,True,False
648,details,detail,NOUN,NNS,pobj,True,False
649,dealt,deal,VERB,VBN,conj,True,False
650,discussed,discuss,VERB,VBN,conj,True,False
651,word,word,NOUN,NN,dobj,True,False
652,firiskfl,firiskfl,NOUN,NN,nsubjpass,True,False
653,language,language,NOUN,NN,pobj,True,False
654,specialist,specialist,NOUN,NN,nsubj,True,False
655,descriptions,description,NOUN,NNS,dobj,True,False
656,assessing,assess,VERB,VBG,advcl,True,False
657,considered,consider,VERB,VBN,conj,True,False
658,dimension,dimension,NOUN,NN,nsubjpass,True,False
659,fiprobabilityfl,fiprobabilityfl,NOUN,NN,dobj,True,False
660,called,call,VERB,VBN,conj,True,False
661,fiimpactfl,fiimpactfl,NOUN,NNS,oprd,True,False
662,speci,speci,NOUN,NN,compound,True,False
663,give,give,VERB,VB,conj,True,True
664,encompasses,encompass,VERB,VBZ,ccomp,True,False
665,types,type,NOUN,NNS,nsubjpass,True,False
666,allows,allow,VERB,VBZ,relcl,True,False
667,gain,gain,NOUN,NN,pobj,True,False
668,synergies,synergy,NOUN,NNS,pobj,True,False
669,ciencies,ciencie,NOUN,NNS,conj,True,False
670,addressing,address,VERB,VBG,pcomp,True,False
671,analyses,analysis,NOUN,NNS,pobj,True,False
672,coordinating,coordinate,VERB,VBG,conj,True,False
673,overlap,overlap,VERB,VBP,advcl,True,False
674,reinforce,reinforce,VERB,VB,conj,True,False
675,matter,matter,VERB,VB,conj,True,False
676,distinguish,distinguish,VERB,VB,xcomp,True,False
677,features,feature,NOUN,NNS,pobj,True,False
678,rise,rise,NOUN,NN,dobj,True,False
679,effects,effect,NOUN,NNS,pobj,True,False
680,affect,affect,VERB,VB,relcl,True,False
681,chain,chain,NOUN,NN,nsubjpass,True,False
682,description,description,NOUN,NN,conj,True,False
683,elements,element,NOUN,NNS,pobj,True,False
684,ceases,cease,VERB,VBZ,ccomp,True,False
685,become,become,VERB,VB,xcomp,True,True
686,issues,issue,NOUN,NNS,oprd,True,False
687,problems,problem,NOUN,NNS,compound,True,False
688,bene,bene,NOUN,NN,oprd,True,False
689,entail,entail,NOUN,NN,conj,True,False
690,consider,consider,VERB,VB,xcomp,True,False
691,tasks,task,NOUN,NNS,conj,True,False
692,understanding,understand,VERB,VBG,acl,True,False
693,assist,assist,VERB,VB,conj,True,False
694,chances,chance,NOUN,NNS,dobj,True,False
695,day,day,NOUN,NN,pobj,True,False
696,focuses,focus,VERB,VBZ,ccomp,True,False
697,prospects,prospect,NOUN,NNS,dobj,True,False
698,represents,represent,VERB,VBZ,ccomp,True,False
699,sum,sum,NOUN,NN,pobj,True,False
700,applies,apply,VERB,VBZ,advcl,True,False
701,variations,variation,NOUN,NNS,pobj,True,False
702,program,program,NOUN,NN,nmod,True,False
703,portfolio,portfolio,NOUN,NN,compound,True,False
704,governance,governance,NOUN,NN,dobj,True,False
705,investments,investment,NOUN,NNS,nsubjpass,True,False
706,sanctioned,sanction,VERB,VBN,relcl,True,False
707,cancelled,cancel,VERB,VBN,conj,True,False
708,priorities,priority,NOUN,NNS,nsubjpass,True,False
709,targets,target,NOUN,NNS,dobj,True,False
710,duration,duration,NOUN,NN,conj,True,False
711,reserve,reserve,NOUN,NN,compound,True,False
712,protect,protect,VERB,VB,xcomp,True,False
713,judge,judge,VERB,VB,conj,True,False
714,increasing,increase,VERB,VBG,ccomp,True,False
715,decreasing,decrease,VERB,VBG,conj,True,False
716,implementation,implementation,NOUN,NN,nsubj,True,False
717,advances,advance,VERB,VBZ,advcl,True,False
718,extent,extent,NOUN,NN,dobj,True,False
719,matters,matter,VERB,VBZ,relcl,True,False
720,range,range,NOUN,NN,dobj,True,False
721,uence,uence,NOUN,NN,compound,True,False
722,attitude,attitude,NOUN,NN,pobj,True,False
723,strength,strength,NOUN,NN,nsubj,True,False
724,sensitivity,sensitivity,NOUN,NN,conj,True,False
725,impacts,impact,NOUN,NNS,nmod,True,False
726,relations,relation,NOUN,NNS,pobj,True,False
727,desire,desire,NOUN,NN,pobj,True,False
728,outcomes,outcome,NOUN,NNS,pobj,True,False
729,express,express,VERB,VB,conj,True,False
730,preference,preference,NOUN,NN,dobj,True,False
731,objective,objective,NOUN,NN,pobj,True,False
732,regarded,regard,VERB,VBN,relcl,True,False
733,uenced,uence,VERB,VBN,pcomp,True,False
734,precedes,precede,VERB,VBZ,relcl,True,False
735,optimize,optimize,VERB,VB,acl,True,False
736,satisfaction,satisfaction,NOUN,NN,conj,True,False
737,managed,manage,VERB,VBD,conj,True,False
738,fact,fact,NOUN,NN,pobj,True,False
739,adopt,adopt,VERB,VB,advcl,True,False
740,cross,cross,NOUN,NN,compound,True,False
741,industry,industry,NOUN,NN,attr,True,False
742,change,change,VERB,VBP,relcl,True,False
743,planned,plan,VERB,VBN,advcl,True,False
744,goes,go,VERB,VBZ,advcl,True,False
745,arise,arise,VERB,VB,ccomp,True,False
746,discovered,discover,VERB,VBN,conj,True,False
747,repeated,repeat,VERB,VBN,conj,True,False
748,elaborated,elaborate,VERB,VBN,conj,True,False
749,lifetime,lifetime,NOUN,NN,pobj,True,False
750,remains,remain,VERB,VBZ,ccomp,True,False
751,revisited,revisit,VERB,VBN,conj,True,False
752,progress,progress,NOUN,NN,dobj,True,False
753,monitored,monitor,VERB,VBN,conj,True,False
754,adjusted,adjust,VERB,VBN,conj,True,False
755,signi,signi,VERB,VBP,advmod,True,False
756,revisit,revisit,VERB,VB,xcomp,True,False
757,assessment,assessment,NOUN,NN,conj,True,False
758,start,start,NOUN,NN,attr,True,False
759,end,end,NOUN,NN,appos,True,False
760,frequency,frequency,NOUN,NN,npadvmod,True,False
761,depth,depth,NOUN,NN,conj,True,False
762,reviews,review,NOUN,NNS,pobj,True,False
763,updates,update,NOUN,NNS,conj,True,False
764,depend,depend,VERB,VB,relcl,True,False
765,volatility,volatility,NOUN,NN,dobj,True,False
766,take,take,VERB,VB,ccomp,True,True
767,isolation,isolation,NOUN,NN,compound,True,False
768,relies,rely,VERB,VBZ,ccomp,True,False
769,input,input,NOUN,NN,pobj,True,False
770,overlooked,overlook,VERB,VBN,ccomp,True,False
771,assessed,assess,VERB,VBN,conj,True,False
772,act,act,VERB,VB,relcl,True,False
773,manage,manage,VERB,VB,advcl,True,False
774,assured,assure,VERB,VBN,ccomp,True,False
775,operates,operate,VERB,VBZ,relcl,True,False
776,conclusions,conclusion,NOUN,NNS,conj,True,False
777,produces,produce,VERB,VBZ,relcl,True,False
778,understood,understand,VERB,VBN,relcl,True,False
779,seen,see,VERB,VBN,conj,True,False
780,demands,demand,VERB,VBZ,nsubj,True,False
781,rest,rest,NOUN,NN,pobj,True,False
782,meet,meet,VERB,VB,xcomp,True,False
783,re,re,VERB,VBN,dep,True,True
784,ected,ecte,VERB,VBN,conj,True,False
785,communications,communication,NOUN,NNS,compound,True,False
786,strategy,strategy,NOUN,NN,pobj,True,False
787,say,say,VERB,VB,advcl,True,True
788,firisk,firisk,NOUN,NN,compound,True,False
789,left,leave,VERB,VBN,ccomp,True,False
790,specialists,specialist,NOUN,NNS,compound,True,False
791,achieving,achieve,VERB,VBG,pcomp,True,False
792,play,play,VERB,VB,ccomp,True,False
793,relation,relation,NOUN,NN,conj,True,False
794,communicated,communicate,VERB,VBN,conj,True,False
795,individuals,individual,NOUN,NNS,conj,True,False
796,held,hold,VERB,VBN,conj,True,False
797,allocating,allocate,VERB,VBG,xcomp,True,False
798,implement,implement,VERB,VB,xcomp,True,False
799,allocated,allocate,VERB,VBN,ccomp,True,False
800,ensuring,ensure,VERB,VBG,pcomp,True,False
801,captured,capture,VERB,VBN,ccomp,True,False
802,delivering,deliver,VERB,VBG,pcomp,True,False
803,meets,meet,VERB,VBZ,relcl,True,False
804,encouraging,encourage,VERB,VBG,xcomp,True,False
805,developing,develop,VERB,VBG,acl,True,False
806,approving,approve,VERB,VBG,conj,True,False
807,promoting,promote,VERB,VBG,acl,True,False
808,facilitating,facilitate,VERB,VBG,acl,True,False
809,participating,participate,VERB,VBG,acl,True,False
810,funds,fund,NOUN,NNS,dobj,True,False
811,deal,deal,VERB,VB,advcl,True,False
812,overseeing,oversee,VERB,VBG,acl,True,False
813,subcontractors,subcontractor,NOUN,NNS,pobj,True,False
814,reporting,report,VERB,VBG,acl,True,False
815,status,status,NOUN,NN,dobj,True,False
816,recommendations,recommendation,NOUN,NNS,pobj,True,False
817,escalating,escalate,VERB,VBG,acl,True,False
818,ed,ed,NOUN,NN,nsubj,True,False
819,authority,authority,NOUN,NN,pobj,True,False
820,release,release,NOUN,NN,nsubj,True,False
821,ciency,ciency,NOUN,NN,dobj,True,False
822,auditing,audit,VERB,VBG,acl,True,False
823,learned,learn,VERB,VBD,ccomp,True,False
824,undertakings,undertaking,NOUN,NNS,attr,True,False
825,attempt,attempt,NOUN,NN,pobj,True,False
826,disciplined,discipline,VERB,VBN,conj,True,False
827,estimating,estimate,VERB,VBG,pcomp,True,False
828,task,task,NOUN,NN,compound,True,False
829,allocation,allocation,NOUN,NN,dobj,True,False
830,earned,earn,VERB,VBD,acl,True,False
831,meetings,meeting,NOUN,NNS,dobj,True,False
832,controlling,control,VERB,VBG,conj,True,False
833,forms,form,VERB,VBZ,advcl,True,False
834,factor,factor,NOUN,NN,attr,True,False
835,viewed,view,VERB,VBN,ccomp,True,False
836,interface,interface,NOUN,NN,appos,True,False
837,taken,take,VERB,VBN,conj,True,False
838,proposed,propose,VERB,VBN,amod,True,False
839,none,none,NOUN,NN,nsubjpass,True,True
840,view,view,NOUN,NN,pobj,True,False
841,determined,determine,VERB,VBN,amod,True,False
842,words,word,NOUN,NNS,compound,True,False
843,increased,increase,VERB,VBN,ccomp,True,False
844,breakdown,breakdown,NOUN,NN,compound,True,False
845,prerequisites,prerequisite,NOUN,NNS,attr,True,False
846,describe,describe,VERB,VBP,ccomp,True,False
847,outlines,outline,VERB,VBZ,ccomp,True,False
848,step,step,NOUN,NN,nsubjpass,True,False
849,exposed,expose,VERB,VBN,ccomp,True,False
850,varying,vary,VERB,VBG,amod,True,False
851,degrees,degree,NOUN,NNS,dobj,True,False
852,methodology,methodology,NOUN,NN,dobj,True,False
853,supporting,support,VERB,VBG,xcomp,True,False
854,infrastructure,infrastructure,NOUN,NN,compound,True,False
855,update,update,VERB,VB,conj,True,False
856,precondition,precondition,NOUN,NN,pobj,True,False
857,thresholds,threshold,NOUN,NNS,pobj,True,False
858,stakeholderso,stakeholderso,NOUN,NN,compound,True,False
859,starts,start,VERB,VBZ,conj,True,False
860,initiation,initiation,NOUN,NN,compound,True,False
861,parameters,parameter,NOUN,NNS,conj,True,False
862,warrant,warrant,VERB,VBP,advcl,True,False
863,tailoring,tailoring,NOUN,NN,dobj,True,False
864,tolerances,tolerance,NOUN,NNS,dobj,True,False
865,documented,document,VERB,VBN,relcl,True,False
866,approved,approve,VERB,VBN,conj,True,False
867,institute,institute,NOUN,NN,compound,True,False
868,identifying,identify,VERB,VBG,xcomp,True,False
869,being,be,VERB,VBG,acl,True,True
870,variety,variety,NOUN,NN,dobj,True,False
871,strengths,strength,NOUN,NNS,pobj,True,False
872,weaknesses,weakness,NOUN,NNS,conj,True,False
873,selected,select,VERB,VBN,ccomp,True,False
874,aim,aim,NOUN,NN,nsubj,True,False
875,expose,expose,VERB,VB,xcomp,True,False
876,recognizing,recognize,VERB,VBG,acl,True,False
877,repeating,repeat,VERB,VBG,acl,True,False
878,were,be,VERB,VBD,relcl,True,True
879,sought,seek,VERB,VBN,conj,True,False
880,facing,face,VERB,VBG,acl,True,False
881,records,record,NOUN,NNS,dobj,True,False
882,recorded,record,VERB,VBN,conj,True,False
883,owner,owner,NOUN,NN,nsubjpass,True,False
884,designated,designate,VERB,VBN,advcl,True,False
885,evaluation,evaluation,NOUN,NN,nsubjpass,True,False
886,combination,combination,NOUN,NN,pobj,True,False
887,integrated,integrate,VERB,VBN,amod,True,False
888,adopted,adopt,VERB,VBN,xcomp,True,False
889,considering,consider,VERB,VBG,acl,True,False
890,manageability,manageability,NOUN,NN,compound,True,False
891,relationships,relationship,NOUN,NNS,pobj,True,False
892,prioritizing,prioritize,VERB,VBG,conj,True,False
893,prerequisite,prerequisite,NOUN,NN,attr,True,False
894,insights,insight,NOUN,NNS,dobj,True,False
895,combined,combine,VERB,VBN,amod,True,False
896,correlation,correlation,NOUN,NN,pobj,True,False
897,interdependency,interdependency,NOUN,NN,pobj,True,False
898,feedback,feedback,NOUN,NN,compound,True,False
899,loops,loop,NOUN,NNS,conj,True,False
900,indicating,indicate,VERB,VBG,advcl,True,False
901,faced,face,VERB,VBN,acl,True,False
902,indication,indication,NOUN,NN,attr,True,False
903,inform,inform,VERB,VB,xcomp,True,False
904,prioritized,prioritize,VERB,VBN,advcl,True,False
905,exists,exist,VERB,VBZ,advcl,True,False
906,priority,priority,NOUN,NN,dobj,True,False
907,chosen,choose,VERB,VBN,amod,True,False
908,delegated,delegate,VERB,VBN,relcl,True,False
909,owners,owner,NOUN,NNS,pobj,True,False
910,respond,respond,VERB,VB,advcl,True,False
911,incorporated,incorporate,VERB,VBN,conj,True,False
912,intervals,interval,NOUN,NNS,pobj,True,False
913,enable,enable,VERB,VB,conj,True,False
914,reevaluate,reevaluate,VERB,VB,xcomp,True,False
915,outlined,outline,VERB,VBN,acl,True,False
916,detailed,detail,VERB,VBN,relcl,True,False
917,ensures,ensure,VERB,VBZ,conj,True,False
918,evaluates,evaluate,VERB,VBZ,conj,True,False
919,enabling,enable,VERB,VBG,acl,True,False
920,determines,determine,VERB,VBZ,conj,True,False
921,integrates,integrate,VERB,VBZ,conj,True,False
922,implements,implement,NOUN,NNS,conj,True,False
923,assesses,assess,VERB,VBZ,conj,True,False
924,shows,show,VERB,VBZ,conj,True,False
925,decide,decide,VERB,VB,advcl,True,False
926,creation,creation,NOUN,NN,dobj,True,False
927,adapted,adapt,VERB,VBN,xcomp,True,False
928,track,track,VERB,VB,acl,True,False
929,defend,defend,VERB,VBP,advcl,True,False
930,expenditures,expenditure,NOUN,NNS,dobj,True,False
931,treating,treat,VERB,VBG,pcomp,True,False
932,evaluated,evaluate,VERB,VBN,ccomp,True,False
933,methods,method,NOUN,NNS,dobj,True,False
934,tracked,track,VERB,VBN,ccomp,True,False
935,elaboration,elaboration,NOUN,NN,compound,True,False
936,initiated,initiate,VERB,VBN,relcl,True,False
937,categories,category,NOUN,NNS,attr,True,False
938,assess,assess,VERB,VB,relcl,True,False
939,agree,agree,VERB,VB,relcl,True,False
940,consistency,consistency,NOUN,NN,dobj,True,False
941,present,present,VERB,VB,ccomp,True,False
942,reference,reference,NOUN,NN,pobj,True,False
943,guidance,guidance,NOUN,NN,dobj,True,False
944,measures,measure,NOUN,NNS,nsubj,True,False
945,number,number,NOUN,NN,pobj,True,False
946,research,research,NOUN,NN,compound,True,False
947,variance,variance,NOUN,NN,pobj,True,False
948,baseline,baseline,NOUN,NN,pobj,True,False
949,depends,depend,VERB,VBZ,conj,True,False
950,tolerance,tolerance,NOUN,NN,dobj,True,False
951,missing,miss,VERB,VBG,amod,True,False
952,output,output,NOUN,NN,nsubjpass,True,False
953,setting,set,VERB,VBG,pcomp,True,False
954,weighting,weighting,NOUN,NN,compound,True,False
955,ect,ect,VERB,VB,dobj,True,False
956,evolves,evolve,VERB,VBZ,advcl,True,False
957,adapt,adapt,VERB,VB,conj,True,False
958,facts,fact,NOUN,NNS,dobj,True,False
959,serve,serve,VERB,VB,relcl,True,False
960,uses,use,VERB,VBZ,advcl,True,False
961,impacto,impacto,NOUN,NN,pobj,True,False
962,omedium,omedium,NOUN,NN,compound,True,False
963,type,type,NOUN,NN,dobj,True,False
964,addressed,address,VERB,VBN,relcl,True,False
965,template,template,NOUN,NN,dobj,True,False
966,indicate,indicate,VERB,VB,conj,True,False
967,intensity,intensity,NOUN,NN,dobj,True,False
968,know,know,VERB,VB,xcomp,True,False
969,reports,report,NOUN,NNS,conj,True,False
970,carry,carry,VERB,VB,xcomp,True,False
971,content,content,NOUN,NN,conj,True,False
972,sets,set,VERB,VBZ,ccomp,True,False
973,received,receive,VERB,VBN,relcl,True,False
974,shared,share,VERB,VBN,relcl,True,False
975,escalation,escalation,NOUN,NN,pobj,True,False
976,acceptance,acceptance,NOUN,NN,attr,True,False
977,alignment,alignment,NOUN,NN,pobj,True,False
978,respect,respect,NOUN,NN,pobj,True,False
979,supported,support,VERB,VBN,conj,True,False
980,added,add,VERB,VBN,amod,True,False
981,skill,skill,NOUN,NN,pobj,True,False
982,right,right,NOUN,NN,pobj,True,False
983,solution,solution,NOUN,NN,compound,True,False
984,expend,expend,VERB,VB,conj,True,False
985,contributes,contribute,VERB,VBZ,xcomp,True,False
986,predeth,predeth,VERB,VBP,conj,True,False
987,incorporating,incorporate,VERB,VBG,acl,True,False
988,procedures,procedure,NOUN,NNS,dobj,True,False
989,access,access,NOUN,NN,conj,True,False
990,stage,stage,NOUN,NN,pobj,True,False
991,allow,allow,VERB,VB,conj,True,False
992,experience,experience,NOUN,NN,nsubjpass,True,False
993,deliver,deliver,VERB,VB,conj,True,False
994,built,build,VERB,VBN,relcl,True,False
995,build,build,VERB,VB,advcl,True,False
996,skills,skill,NOUN,NNS,pobj,True,False
997,provision,provision,NOUN,NN,dobj,True,False
998,carrying,carry,VERB,VBG,pcomp,True,False
999,accordance,accordance,NOUN,NN,pobj,True,False
1000,resourcing,resourcing,NOUN,NN,pobj,True,False
1001,limitations,limitation,NOUN,NNS,pobj,True,False
1002,placed,place,VERB,VBN,acl,True,False
1003,disagreements,disagreement,NOUN,NNS,pobj,True,False
1004,resolved,resolve,VERB,VBN,conj,True,False
1005,feasibility,feasibility,NOUN,NN,dobj,True,False
1006,capabilities,capability,NOUN,NNS,nsubj,True,False
1007,point,point,NOUN,NN,pobj,True,False
1008,people,people,NOUN,NNS,pobj,True,False
1009,facilities,facility,NOUN,NNS,conj,True,False
1010,enterprise,enterprise,NOUN,NN,nmod,True,False
1011,recommended,recommend,VERB,VBN,conj,True,False
1012,serves,serve,VERB,VBZ,ccomp,True,False
1013,having,have,VERB,VBG,xcomp,True,False
1014,experts,expert,NOUN,NNS,conj,True,False
1015,facilitators,facilitator,NOUN,NNS,conj,True,False
1016,schedules,schedule,NOUN,NNS,dobj,True,False
1017,assigned,assign,VERB,VBN,conj,True,False
1018,accepted,accept,VERB,VBD,conj,True,False
1019,applicability,applicability,NOUN,NN,dobj,True,False
1020,deliverable,deliverable,NOUN,NN,attr,True,False
1021,t,t,NOUN,NN,pobj,True,False
1022,structures,structure,NOUN,NNS,dobj,True,False
1023,handled,handle,VERB,VBN,pcomp,True,False
1024,involvement,involvement,NOUN,NN,pobj,True,False
1025,overview,overview,NOUN,NN,dobj,True,False
1026,depending,depend,VERB,VBG,prep,True,False
1027,size,size,NOUN,NN,pobj,True,False
1028,complexity,complexity,NOUN,NN,conj,True,False
1029,rst,rst,NOUN,NN,compound,True,False
1030,completed,complete,VERB,VBN,advcl,True,False
1031,outset,outset,NOUN,NN,pobj,True,False
1032,imposed,impose,VERB,VBN,amod,True,False
1033,iteration,iteration,NOUN,NN,pobj,True,False
1034,maximize,maximize,VERB,VB,advcl,True,False
1035,lifecycle,lifecycle,NOUN,NN,pobj,True,False
1036,base,base,VERB,VB,relcl,True,False
1037,maximizes,maximize,VERB,VBZ,relcl,True,False
1038,ones,one,NOUN,NNS,compound,True,False
1039,done,do,VERB,VBN,relcl,True,True
1040,milestones,milestone,NOUN,NNS,pobj,True,False
1041,operating,operate,VERB,VBG,compound,True,False
1042,invoking,invoke,VERB,VBG,pcomp,True,False
1043,permit,permit,VERB,VB,ccomp,True,False
1044,limited,limit,VERB,VBN,advcl,True,False
1045,uncertainties,uncertainty,NOUN,NNS,nsubj,True,False
1046,been,be,VERB,VBN,ccomp,True,True
1047,represented,represent,VERB,VBN,ccomp,True,False
1048,limiting,limit,VERB,VBG,xcomp,True,False
1049,relate,relate,VERB,VB,conj,True,False
1050,noting,note,VERB,VBG,advcl,True,False
1051,phrases,phrase,NOUN,NNS,conj,True,False
1052,oresourceso,oresourceso,NOUN,NNS,pobj,True,False
1053,ologisticso,ologisticso,NOUN,NN,conj,True,False
1054,state,state,VERB,VBP,relcl,True,False
1055,difth,difth,VERB,VB,ccomp,True,False
1056,cult,cult,NOUN,NN,dobj,True,False
1057,assign,assign,VERB,VB,conj,True,False
1058,describing,describe,VERB,VBG,advcl,True,False
1059,lot,lot,NOUN,NN,pobj,True,False
1060,create,create,VERB,VB,ccomp,True,False
1061,accountability,accountability,NOUN,NN,conj,True,False
1062,bias,bias,NOUN,NN,pobj,True,False
1063,biases,bias,NOUN,NNS,dobj,True,False
1064,trying,try,VERB,VBG,relcl,True,False
1065,direction,direction,NOUN,NN,pobj,True,False
1066,heuristics,heuristic,NOUN,NNS,dobj,True,False
1067,minimize,minimize,VERB,VB,xcomp,True,False
1068,subjectivity,subjectivity,NOUN,NN,dobj,True,False
1069,fall,fall,NOUN,NN,npadvmod,True,False
1070,occurred,occur,VERB,VBD,pcomp,True,False
1071,past,past,NOUN,NN,pobj,True,False
1072,ltering,ltering,NOUN,NN,conj,True,False
1073,case,case,NOUN,NN,pobj,True,False
1074,asking,ask,VERB,VBG,xcomp,True,False
1075,frameworks,framework,NOUN,NNS,pobj,True,False
1076,models,model,NOUN,NNS,conj,True,False
1077,points,point,NOUN,NNS,pobj,True,False
1078,examination,examination,NOUN,NN,pobj,True,False
1079,encourages,encourage,VERB,VBZ,relcl,True,False
1080,imagination,imagination,NOUN,NN,dobj,True,False
1081,ability,ability,NOUN,NN,pobj,True,False
1082,think,think,VERB,VB,acl,True,False
1083,groups,group,NOUN,NNS,pobj,True,False
1084,employ,employ,VERB,VB,conj,True,False
1085,enhanced,enhance,VERB,VBN,conj,True,False
1086,facilitator,facilitator,NOUN,NN,pobj,True,False
1087,category,category,NOUN,NN,dobj,True,False
1088,reveal,reveal,VERB,VB,xcomp,True,False
1089,selecting,select,VERB,VBG,acl,True,False
1090,choose,choose,VERB,VB,ccomp,True,False
1091,checklist,checklist,NOUN,NN,dobj,True,False
1092,brainstorming,brainstorm,VERB,VBG,conj,True,False
1093,organizes,organize,VERB,VBZ,relcl,True,False
1094,replace,replace,VERB,VB,conj,True,False
1095,thinking,thinking,NOUN,NN,compound,True,False
1096,focused,focus,VERB,VBN,ccomp,True,False
1097,distracted,distract,VERB,VBN,conj,True,False
1098,diluted,dilute,VERB,VBN,conj,True,False
1099,clarity,clarity,NOUN,NN,compound,True,False
1100,meta,meta,NOUN,NN,compound,True,False
1101,offers,offer,VERB,VBZ,ccomp,True,False
1102,distinguishing,distinguish,VERB,VBG,pcomp,True,False
1103,statements,statement,NOUN,NNS,dobj,True,False
1104,lead,lead,VERB,VB,advcl,True,False
1105,relationship,relationship,NOUN,NN,pobj,True,False
1106,shown,show,VERB,VBN,ccomp,True,False
1107,prioritizes,prioritize,VERB,VBZ,conj,True,False
1108,interactions,interaction,NOUN,NNS,conj,True,False
1109,achieved,achieve,VERB,VBN,acl,True,False
1110,source,source,NOUN,NN,pobj,True,False
1111,root,root,NOUN,NN,compound,True,False
1112,created,create,VERB,VBN,acl,True,False
1113,updated,update,VERB,VBN,conj,True,False
1114,threaten,threaten,VERB,VB,advcl,True,False
1115,achievement,achievement,NOUN,NN,dobj,True,False
1116,analyzed,analyze,VERB,VBN,relcl,True,False
1117,summarized,summarize,VERB,VBN,conj,True,False
1118,criterion,criterion,NOUN,NN,attr,True,False
1119,theme,theme,NOUN,NN,conj,True,False
1120,foundation,foundation,NOUN,NN,nmod,True,False
1121,collected,collect,VERB,VBN,relcl,True,False
1122,requiring,require,VERB,VBG,acl,True,False
1123,indicators,indicator,NOUN,NNS,dobj,True,False
1124,urgency,urgency,NOUN,NN,pobj,True,False
1125,execute,execute,VERB,VB,xcomp,True,False
1126,symptoms,symptom,NOUN,NNS,pobj,True,False
1127,warning,warning,NOUN,NN,compound,True,False
1128,signs,sign,NOUN,NNS,dobj,True,False
1129,waste,waste,NOUN,NN,attr,True,False
1130,examine,examine,VERB,VB,ccomp,True,False
1131,establishing,establish,VERB,VBG,advcl,True,False
